['http://www.wlmq.gov.cn/gk/zfwj/2021/461054.htm', '关于印发《乌鲁木齐市公共资源交易目录 （2021年版）》的通知', '2021-01-11']
['http://www.xjyc.gov.cn/html/hjbh/2018-12-20/181220205613486708.html', '叶城县垃圾填埋厂周边土壤监测', '2018/12/20']
['http://www.xjyc.gov.cn/html/zdxm/2018-12-26/181226181351087331.html', '叶城恰其库木国家沙漠公园通过国家沙漠（石漠）公园专家评审', '2018-12-09']
['http://www.xjyc.gov.cn/html/czxx/2018-12-7/181271815359886681.html', '叶城县7-11月预算执行公告', '2018/12/7']
['http://www.xjyc.gov.cn/html/zdxm/2020-12-4/201241630522691413.html', '2018年第四季度重大建设项目批准与实施领域信息公开清单', '2018-12-05']
['http://www.xjyc.gov.cn/html/fpjz/2018-12-27/181227195273587355.html', '叶城县2018年缺口资金项目实施方案及项目计划表', '2018-12-03']
['http://www.xjyc.gov.cn/html/scjd/2018-11-23/181123112543286632.html', '行政处罚决定公示信息统计表（ 11 月）', '2018/11/23']
['http://www.xjyc.gov.cn/html/yjgl/2018-11-22/1811221911154886522.html', '冬季传染病预防手册', '2018/11/22']
['http://www.xjyc.gov.cn/html/jsjs/2018-11-22/181122183575086521.html', '税务总局推出26条措施持续为民营企业优化税收营商环境 ', '2018-11-20']
['http://www.xjyc.gov.cn/html/fwsns/2018-11-14/181114121245186470.html', '2018年度叶城县农业综合开发项目工程进展顺利', '2018/11/14']
['http://www.xjyc.gov.cn/html/aqsc/2018-11-21/181121191137886518.html', '叶城县举行“119”消防宣传月启动仪式', '2018-11-11']
['http://www.xjyc.gov.cn/html/czxx/2018-11-13/1811131614104586461.html', '叶城县财政局2018年会计监督检查工作总结', '2018-11-09']
['http://www.xjyc.gov.cn/html/fpjz/2018-11-19/1811191131415986492.html', '2018年叶城县贫困村退出公告', '2018-11-09']
['http://www.xjyc.gov.cn/html/jywh/2018-11-6/18116138597586431.html', '新疆喀什地区叶城县面向全国公开招聘教师简章', '2018/11/6']
['http://www.xjyc.gov.cn/html/zdxm/2018-11-12/181112170426186452.html', '“中国光彩事业南疆行”：叶城签约4个产业项目 ', '2018-11-05']
['http://www.xjyc.gov.cn/html/zfbz/2018-11-22/1811221831368486520.html', '新疆住房公积金业务系统和综合服务平台通过国家验收', '2018-11-02']
['http://www.xjyc.gov.cn/html/ylws/2018-11-12/181112171839386455.html', '中国医师协会志愿团队走进叶城县开展医疗扶贫活动 ', '2018-11-01']
['http://www.xjyc.gov.cn/html/scjd/2018-9-29/189291130185686058.html', '叶城县市场监督管理局 2018年第一批汇总表', '2018/9/29']
['http://www.xjyc.gov.cn/html/zdxm/2020-12-4/201241628203791412.html', '2018年第三季度重大建设项目批准与实施领域信息公开清单', '2018-09-28']
['http://www.xjyc.gov.cn/html/zdxm/2018-9-4/18941245193485945.html', ' 喀什地区首届农产品推介会叶城县达成签约意向13.944亿元', '2018/9/4']
['http://www.xjyc.gov.cn/html/czxx/2018-9-4/18941230459485939.html', '叶城县财政局四项措施优化支出结构，提高财政基本保障水平', '2018/9/4']
['http://www.xjyc.gov.cn/html/aqsc/2018-9-4/18941255572685947.html', '叶城县第二小学组织开展“开学第一课”培训教育', '2018/9/4']
['http://www.xjyc.gov.cn/html/ylws/2018-9-4/18941210281185934.html', '全民健康体检稳步推进', '2018/9/4']
['http://www.xjyc.gov.cn/html/jycy/2018-9-4/18941220302085937.html', '叶城县就业创业工作简报', '2018/9/4']
['http://www.xjyc.gov.cn/html/jywh/2018-9-4/1894128219285933.html', '叶城县迎来40名上海援叶支教教师', '2018/9/4']
['http://www.xjyc.gov.cn/html/scjd/2018-9-4/1894125842585948.html', '叶城县市场监督管理局结合市场监管职能，打赢脱贫攻坚战', '2018/9/4']
['http://www.xjyc.gov.cn/html/fwsns/2018-9-4/18941224294185938.html', '叶城县农机局三项措施确保信息准确数据可靠专栏建设到位', '2018/9/4']
['http://www.xjyc.gov.cn/html/yjgl/2018-9-4/18941144509685930.html', '我区建筑施工领域 开展安全生产“百日专项行动”', '2018/9/4']
['http://www.xjyc.gov.cn/html/yjgl/2018-9-4/18941250125185946.html', '叶城县应急抢险物资准备工作简讯', '2018/9/4']
['http://www.xjyc.gov.cn/html/hjbh/2018-9-4/18941313985949.html', '认真做好叶城县国家重点生态功能区县域生态环境质量考核工作', '2018/9/4']
['http://www.xjyc.gov.cn/html/fgf/2018-9-3/18931216224985910.html', '深化“放管服” 群众有收获――2018年国务院大督查综述之二', '2018/9/3']
['http://www.xjyc.gov.cn/html/fgf/2018-12-25/1812252013336087324.html', '叶城县关于取消和调整一批行政审批事项的决定', '2018-09-02']
['http://www.xjyc.gov.cn/html/rdjy/2018-9-4/18941744486885953.html', '十三届全国人大常委会第五次会议在京闭幕 ', '2018-09-01']
['http://www.xjyc.gov.cn/html/zfbz/2018-9-4/18941215232985936.html', '国务院办公厅关于印发《港澳台居民居住证申领发放办法》的通知', '2018-08-19']
['http://www.xjyc.gov.cn/html/jsjs/2018-8-14/18814183239585799.html', '国务院七项减税政策落地后 今年将为新疆企业减负8亿元', '2018/8/14']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861811281885759.html', '关于扶贫资金到位情况的报告(叶财字[2018]195号)', '2018-07-28']
['http://www.xjyc.gov.cn/html/czxx/2018-7-19/187191724498085661.html', '叶城县2018年会计监督检查单位公示', '2018/7/19']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861754144885758.html', '关于扶贫资金到位情况的报告(叶财字[2018]170号)', '2018-07-15']
['http://www.xjyc.gov.cn/html/fgf/2018-7-13/18713105865985624.html', '李克强在全国深化“放管服”改革转变政府职能电视电话会议上的讲话', '2018/7/13']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861749533585757.html', '关于扶贫资金到位情况的报告(叶财字[2018]169号)', '2018-07-05']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861735403585754.html', '关于扶贫资金到位情况的报告(叶财字[2018]151号)', '2018-06-30']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861739319785755.html', '关于扶贫资金到位情况的报告(叶财字[2018]167号)', '2018-06-30']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861744363185756.html', '关于扶贫资金到位情况的报告(叶财字[2018]168号)', '2018-06-30']
['http://www.xjyc.gov.cn/html/zdxm/2020-12-4/20124162644491411.html', '2018年第二季度重大建设项目批准与实施领域信息公开清单', '2018-06-28']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861732351385753.html', '关于扶贫资金到位情况的报告（叶财字[2018]150号）', '2018-06-24']
['http://www.xjyc.gov.cn/html/aqsc/2018-6-22/186221841508885500.html', '【安全生产月】叶城消防与您同行', '2018/6/22']
['http://www.xjyc.gov.cn/html/zdxm/2018-6-22/186221827558085499.html', '地区公立医院实行免押金“先诊疗、后付费”一站式联合结算现场推进会在叶城召开', '2018/6/22']
['http://www.xjyc.gov.cn/html/jywh/2018-6-22/186221229104785475.html', '先学后教 导学定教 教学相长――叶城二中援疆教师组织开展教学示范评优活动', '2018/6/22']
['http://www.xjyc.gov.cn/html/fpjz/2018-8-6/1886131237885746.html', '叶城县2018年第二批财政专项扶贫资金（扶贫发展）项目公示', '2018-06-22']
['http://www.xjyc.gov.cn/html/fpjz/2018-8-6/18861338255085747.html', '叶城县2018年第二批涉农资金统筹整合项目公示', '2018-06-22']
['http://www.xjyc.gov.cn/html/yjgl/2018-6-22/186221846249385501.html', '大风天防火安全提示', '2018/6/22']
['http://www.xjyc.gov.cn/html/ylws/2018-6-20/18620113209785457.html', '兵团第八师石河子市人民医院对口帮扶叶城卫生系统开展义诊、坐诊及专题讲座', '2018/6/20']
['http://www.xjyc.gov.cn/html/scjd/2018-6-22/18622194373585502.html', '新疆各地节日市场供应充足', '2018-06-16']
['http://www.xjyc.gov.cn/html/fwsns/2018-6-14/186141323455785421.html', '关于做好2018-2020年农机新产品购置补贴试点工作的通知', '2018/6/14']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/1886171354185752.html', '关于扶贫资金到位情况的报告（叶财字[2018]149号）', '2018-06-14']
['http://www.xjyc.gov.cn/html/fgf/2018-6-13/186131832317285409.html', '“放管服”改革如何到位', '2018/6/13']
['http://www.xjyc.gov.cn/html/zfbz/2017-8-16/178161859363380144.html', '叶城县三举措加强保障性住房资金监管', '2018-06-13']
['http://www.xjyc.gov.cn/html/hjbh/2018-4-13/C2A03G4FHI84331.html', '严守生态保护红线，严禁“三高”项目进叶城', '2018-06-13']
['http://www.xjyc.gov.cn/html/jsjs/2018-6-12/186121047465785397.html', '叶城税收小天使“五彩画笔”绘税宣', '2018/6/12']
['http://www.xjyc.gov.cn/html/czxx/2018-6-8/18681113195785364.html', '叶城县财政局2018-2020脱贫攻坚执纪问责专项行动实施方案', '2018-06-07']
['http://www.xjyc.gov.cn/html/czxx/2018-6-8/18681115193685365.html', '叶城县2018年第一批财政专项扶贫资金（扶贫发展）项目实施方案', '2018-06-07']
['http://www.xjyc.gov.cn/html/fwsns/2018-6-7/18671738107785356.html', '叶城县农机购置补贴政策咨询电话', '2018/6/7']
['http://www.xjyc.gov.cn/html/fwsns/2018-5-30/185301920447985280.html', '叶城县加大对农机购置补贴工作监督检查力度', '2018-06-03']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/1886178268685751.html', '关于扶贫资金到位情况的报告（叶财字[2018]137号）', '2018-06-03']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/1886174519085750.html', '关于扶贫资金到位情况的报告（叶财字[2018]136号）', '2018-05-31']
['http://www.xjyc.gov.cn/html/ylws/2018-5-31/18531193393885296.html', '文化医疗齐惠民 群众得惠笑开颜', '2018/5/31']
['http://www.xjyc.gov.cn/html/fpjz/2018-5-31/185311931319185298.html', '爱心鸡苗助力脱贫攻坚', '2018/5/31']
['http://www.xjyc.gov.cn/html/yjgl/2018-5-30/18530126254885265.html', '震中求生5个秘诀', '2018/5/30']
['http://www.xjyc.gov.cn/html/scjd/2018-5-30/185301928528585281.html', '叶城县价格监督检查局发放砂石料、砖价格《提醒告诫函》', '2018/5/30']
['http://www.xjyc.gov.cn/html/aqsc/2018-5-30/185301942439985282.html', '关于印发《2018年自治区安全生产工作要点》的通知', '2018/5/30']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861653216285749.html', '关于扶贫资金到位情况的报告（叶财字[2018]129号）', '2018-05-26']
['http://www.xjyc.gov.cn/html/czxx/2018-8-6/18861644348685748.html', '关于扶贫资金到位情况的报告（叶财字[2018]128号）', '2018-05-25']
['http://www.xjyc.gov.cn/html/czxx/2018-5-9/EGF91ECE4K84847.html', '叶城县2018年4月财政收支预算执行公告', '2018/5/9']
['http://www.xjyc.gov.cn/html/czxx/2018-5-14/185141737236684983.html', '喀什地区2018年度第一批涉农资金整合项目汇总表', '2018-05-03']
['http://www.xjyc.gov.cn/html/czxx/2018-5-14/185141745374784984.html', '喀什地区叶城县2018年度第一批涉农整合资金项目计划表', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/185111954405084896.html', '关于扶贫资金到位情况的报告  叶财字[2018]110号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/18511201712484897.html', '关于扶贫资金（第一批）到位情况的报告  叶财字[2018]76号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/185112019366084898.html', '关于扶贫资金到位情况的报告  叶财字[2018]113号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/18511202229784899.html', '关于扶贫资金到位情况的报告  叶财字[2018]116号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/185112024236384900.html', '关于扶贫资金到位情况的报告  叶财字[2018]119号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/185112026164184901.html', '关于扶贫资金到位情况的报告  叶财字[2018]120号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/18511202848984902.html', '关于扶贫资金到位情况的报告  叶财字[2018]125号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-5-11/185112029556484903.html', '关于扶贫资金到位情况的报告  叶财字[2018]127号', '2018-05-02']
['http://www.xjyc.gov.cn/html/czxx/2018-4-23/184231320311884502.html', '叶城县2018年1-3月税收收入平稳增长', '2018/4/23']
['http://www.xjyc.gov.cn/html/jywh/2018-5-31/185311856192385295.html', '叶城县教育系统热议自治区教育工作会议精神 进一步明确2018年教育工作思路', '2018-04-05']
['http://www.xjyc.gov.cn/html/zdxm/2020-12-4/20124162588891410.html', '2018年第一季度重大建设项目批准与实施领域信息公开清单', '2018-03-30']
['http://www.xjyc.gov.cn/html/ylws/2018-3-5/18351619429983505.html', '我县召开2018年脊髓灰质炎疫苗补充免疫活动动员会', '2018/3/5']
['http://www.xjyc.gov.cn/html/czxx/2018-3-4/FIG5A305AB83487.html', '叶城县财政局拨付城乡居民基本养老保险资金4704万元', '2018/3/4']
['http://www.xjyc.gov.cn/html/fpjz/2018-3-4/18341824519983489.html', '叶城县财政局拨付社会救助补助资金19034万元', '2018/3/4']
['http://www.xjyc.gov.cn/html/fpjz/2018-2-17/GKKG6B29H683301.html', '叶城县规划2018年财政涉农资金统筹整合', '2018/2/17']
['http://www.xjyc.gov.cn/html/czxx/2018-2-17/GEGDD5JGFC83302.html', '叶城县规划2018年财政涉农资金统筹整合', '2018/2/17']
['http://www.xjyc.gov.cn/html/zdxm/2018-4-13/18413125457984328.html', '2017全年预计完成地方生产总值86亿元', '2018-02-10']
['http://www.xjyc.gov.cn/html/czxx/2018-2-13/18213185041783259.html', '叶城县2018年1月一般公共预算支出完成情况', '2018-02-08']
['http://www.xjyc.gov.cn/html/zfbz/2018-3-30/1833020035284049.html', '以总目标为统领开创住建事业新局面', '2018-02-07']
['http://www.xjyc.gov.cn/html/rdjy/2018-9-10/189101918349085979.html', '叶城县第十六届人民代表大会第三次会议胜利闭幕', '2018-01-17']
['http://www.xjyc.gov.cn/html/rdjy/2020-8-31/208311243329290871.html', '叶城县第十六届人大三次会议人大代表议案、建议办理情况', '2018-01-17']
['http://www.xjyc.gov.cn/html/zctx/2018-9-10/189101923379985980.html', '政协叶城县第十四届委员会第三次全体会议胜利闭幕', '2018-01-15']
['http://www.xjyc.gov.cn/html/jywh/2018-1-8/1818165511082884.html', ' 叶城县高标准完成“应建尽建”任务  5万余名幼儿实现“家门口”入园', '2018/1/8']
['http://www.xjyc.gov.cn/html/zdxm/2017-12-15/171215153531482622.html', '2017年叶城县重点项目建议计划（预备）', '2017-12-22']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181742388782665.html', '叶城县2017年老龄工作开展情况', '2017/12/18']
['http://www.xjyc.gov.cn/html/ylws/2017-12-29/1712291044234082789.html', '叶城县2017年免疫规划工作情况', '2017-12-17']
['http://www.xjyc.gov.cn/html/zdxm/2017-12-15/1712151529186382620.html', '2017年叶城县重点项目建议计划（在建）', '2017/12/15']
['http://www.xjyc.gov.cn/html/scjd/2017-12-15/1712151930402082628.html', '叶城县市场监督管理局定期公开食品安全检查情况', '2017/12/15']
['http://www.xjyc.gov.cn/html/fwsns/2017-12-18/1712181013484882649.html', '叶城县农村土地承包经营权确权登记颁证工作开展情况', '2017-12-12']
['http://www.xjyc.gov.cn/html/zdxm/2017-12-15/171215155357982623.html', '叶城县第四批PPP示范项目(2017)', '2017-12-10']
['http://www.xjyc.gov.cn/html/fwsns/2017-12-8/171281749196682537.html', ' 叶城县2017年度农机购置补贴工作实施公告', '2017/12/8']
['http://www.xjyc.gov.cn/html/ylws/2018-1-2/18121710352182837.html', '叶城县2017年全民健康体检工程开展情况', '2017-12-05']
['http://www.xjyc.gov.cn/html/hjbh/2017-12-18/1712181617108482657.html', '叶城县11月污染物浓度及空气质量指数（AQI）实时报表', '2017-12-01']
['http://www.xjyc.gov.cn/html/hjbh/2017-12-23/171223124177282697.html', '叶城县第四季度生活饮用水水质监测报告', '2017-11-30']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181750323882669.html', ' 叶城县2017年残疾人两项补贴工作开展情况', '2017-11-29']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181741244182664.html', '叶城县2017年临时救助工作开展情况', '2017-11-29']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181739576382663.html', '叶城县2017年大病救助工作开展情况', '2017-11-28']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181749101182668.html', '叶城县2017年救济救灾工作开展情况', '2017-11-28']
['http://www.xjyc.gov.cn/html/zfbz/2017-12-12/1712121614445382575.html', '30个住房困难户通过摇号申请到满意的公共租赁住房', '2017-11-23']
['http://www.xjyc.gov.cn/html/jsjs/2017-12-26/171226173955682752.html', '关于公布2017年新疆维吾尔自治区收费目录清单的公告', '2017-11-20']
['http://www.xjyc.gov.cn/html/czxx/2017-11-14/1711141545238482282.html', '叶城县有序开展 惠农资金发放工作', '2017/11/14']
['http://www.xjyc.gov.cn/html/fpjz/2017-12-18/1712181744391782667.html', '叶城县2017年优抚安置工作开展情况', '2017-10-28']
['http://www.xjyc.gov.cn/html/hjbh/2017-12-18/1712181613299082656.html', '叶城县10月污染物浓度及空气质量AQI实时报表', '2017-10-18']
['http://www.xjyc.gov.cn/html/scjd/2017-10-16/1710161034159681589.html', '叶城县登记注册市场主体10768户，注册资本864220.06万元', '2017/10/16']
['http://www.xjyc.gov.cn/html/czxx/2017-11-11/8D3C338EDF82212.html', '关于对叶城县2017年工业企业结构调整专项奖补资金分配的公告公示', '2017-10-15']
['http://www.xjyc.gov.cn/html/czxx/2017-10-7/171071144284081409.html', '叶城县2017年9月一般公共预算收入完成44241万元', '2017/10/7']
['http://www.xjyc.gov.cn/html/czxx/2017-10-7/171071150247181414.html', '叶城县2017年1-9月一般公共预算支出突破50亿元', '2017/10/7']
['http://www.xjyc.gov.cn/html/zdxm/2017-10-7/17107123488281419.html', '叶城县2017年国家农业综合开发项目建设在有序的施工进行中', '2017/10/7']
['http://www.xjyc.gov.cn/html/zdxm/2017-10-7/1710712523681420.html', '叶城县积极申报2018年度国家农业综合开发财政补助项目', '2017/10/7']
['http://www.xjyc.gov.cn/html/jywh/2017-10-12/1710121149398881517.html', '关于做好2017年度疆内普通高校叶城籍学生资助工作的通知', '2017-10-07']
['http://www.xjyc.gov.cn/html/hjbh/2017-12-18/171218155823282655.html', '叶城县9月污染物浓度及空气质量AQI实时报表', '2017-10-01']
['http://www.xjyc.gov.cn/html/aqsc/2017-9-29/1792919730181328.html', '叶城县持续发力严抓安全生产工作', '2017/9/29']
['http://www.xjyc.gov.cn/html/czxx/2017-9-27/179271958154881289.html', '叶城县2017年国有垦区危房改造及配套基础设施建设项目中央投资预算拨款到位', '2017/9/27']
['http://www.xjyc.gov.cn/html/czxxzbtb/2017-9-27/179271954264881286.html', '叶城县财政局积极拨付中央基建投资退耕还林还草工程资金', '2017/9/27']
['http://www.xjyc.gov.cn/html/hjbh/2017-11-7/1G6KI00FJJ81523.html', '关于成立叶城县贯彻落实环境保护税法领导小组、建立部门协作机制的通知', '2017-09-24']
['http://www.xjyc.gov.cn/html/czxxzbtb/2017-9-23/179231353236781131.html', '关于印发喀什地区PPP咨询机构库的通知', '2017/9/23']
['http://www.xjyc.gov.cn/html/ylws/2017-11-7/171171820213982196.html', '关于调整叶城县深化医疗卫生体制改革领导小组的通知', '2017-09-23']
['http://www.xjyc.gov.cn/html/jsjs/2017-12-26/1712261034594582730.html', '国家发展改革委 财政部关于降低住房转让手续费受理商标注册费等部分行政事业性收费标准的通知', '2017-09-15']
['http://www.xjyc.gov.cn/html/fwsns/2017-9-12/17912164238380845.html', '叶城县积极推进2017年农机购置补贴工作', '2017/9/12']
['http://www.xjyc.gov.cn/html/zfbzfpjz/2017-9-18/17918133607580990.html', '行署副专员、县委书记李国平调研易地搬迁工作', '2017-09-12']
['http://www.xjyc.gov.cn/html/jywh/2017-8-25/178251530589980398.html', '叶城县288名内地普通高校新疆籍学生获得援疆资助金172.8万元', '2017/8/25']
['http://www.xjyc.gov.cn/html/czxxzbtb/2017-8-26/18EC8G99B980441.html', '叶城县2017年7月财政收支预算执行公告', '2017-08-24']
['http://www.xjyc.gov.cn/html/hjbh/2017-8-23/1782315075880335.html', '关于中央环保督察第七批环境信访投诉问题处理情况的公示', '2017-08-22']
['http://www.xjyc.gov.cn/html/jycy/2017-8-18/75B66IHEI380229.html', '大力扶持纺织服装产业发展  以促进就业助力脱贫攻坚', '2017/8/18']
['http://www.xjyc.gov.cn/html/fwsns/2017-8-16/G30982GB0B80040.html', '叶城县粮食直补兑付工作进展顺利', '2017/8/13']
['http://www.xjyc.gov.cn/html/czxxzbtb/2017-8-9/GEE1F3EK2G79946.html', '叶城县2017年1-7月地方财政收入完成情况', '2017/8/8']
['http://www.xjyc.gov.cn/html/jywh/2017-7-27/17727235262979634.html', '拓宽教师招聘渠道 为教育事业注入鲜活血液', '2017/7/27']
['http://www.xjyc.gov.cn/html/ylws/2017-12-29/171229104768982790.html', '关于印发《2017年叶城县学生健康体检工作方案》的通知', '2017-07-04']
['http://www.xjyc.gov.cn/html/fgf/2017-12-26/1712261755295682753.html', '关于贯彻落实自治区人民政府《关于第一批清理规范111项自治区本级政府部门行政审批中介服务事项的决定》的通知', '2017-07-02']
['http://www.xjyc.gov.cn/html/zfbzfpjz/2017-11-7/HJ68HAK42C78567.html', '关于印发《叶城县2017年新农合基金“总额控费”方案》的通知', '2017-06-18']
['http://www.xjyc.gov.cn/html/hjbh/2017-6-15/17615109186178343.html', '关于做好叶城县2017年公共机构节能宣传周活动的通知', '2017-06-13']
['http://www.xjyc.gov.cn/html/hjbh/2017-6-16/17616154132878381.html', '关于对叶城县环保违法违规建设项目依法予以关停淘汰的公告', '2017-05-30']
['http://www.xjyc.gov.cn/html/fwsns/2017-5-23/175231925342177597.html', '叶城县开展春管春耕备耕及涉农政策落实工作情况', '2017/5/23']
['http://www.xjyc.gov.cn/html/zctx/2020-8-31/20831123150590869.html', '政协第十四届二次委员会委员提案办理情况', '2017-05-20']
['http://www.xjyc.gov.cn/html/rdjy/2020-8-31/208311233575990870.html', '叶城县第十六届人大二次会议代表议案、建议办理情况', '2017-05-20']
['http://www.xjyc.gov.cn/html/fwsns/2017-4-9/174922347576209.html', '叶城县2016年度农机购置补贴工作实施公告', '2017/4/9']
['http://www.xjyc.gov.cn/html/hjbh/2017-9-24/179241645512781147.html', '叶城县生活饮用水水质监测报告（2017年3月）', '2017-03-31']
['http://www.xjyc.gov.cn/html/yjgl/2017-11-7/63BH120B2E77542.html', '关于印发叶城县2017年应急管理工作要点的通知', '2017-03-22']
['http://www.xjyc.gov.cn/html/aqscyjgl/2017-2-7/1727112216670683.html', '关于二手车辆安装GPS定位系统的通告', '2017/2/7']
['http://www.xjyc.gov.cn/html/aqscyjgl/2017-1-11/171111316536769748.html', '关于叶城县2016下半年建筑消防设施“三化”暨社会单位“四个能力”达标验收暨等级评定的公示', '2017/1/11']
['http://www.xjyc.gov.cn/html/fgf/2016-12-26/1612261336351469225.html', '叶城县乡镇（场区）人民政府行政权力清单和责任清单', '2016-12-25']
['http://www.xjyc.gov.cn/html/ylws/2016-12-7/16127164793568801.html', '关于进一步做好2017年度新型农牧区合作医疗缴费工作的通知', '2016-11-14']
['http://www.xjyc.gov.cn/html/zfbzfpjz/2016-12-5/16125134105068669.html', '关于建档立卡贫困户安居富民建设补助资金的建议', '2016-11-07']
['http://www.xjyc.gov.cn/html/ylws/2016-12-7/161271338558668793.html', '关于印发《叶城县全民健康体检工程实施方案》的通知', '2016-10-06']
['http://www.xjyc.gov.cn/html/yjgl/2016-12-7/161271259545368788.html', '关于调整叶城县应急管理工作领导小组的通知', '2016-09-06']
['http://www.xjyc.gov.cn/html/zfbzfpjz/2016-12-6/16126170327768735.html', '关于做好叶城县机关事业单位养老保险制度改革实施工作的通知', '2016-07-18']
['http://www.xjyc.gov.cn/html/yjgl/2016-12-5/161251845126468696.html', '关于开展叶城县应急管理资源普查工作的通知', '2016-05-05']
['http://www.xjyc.gov.cn/html/jywhylws/2016-12-5/16125174259368683.html', '关于命名2015年县级“义务教育学校标准化建设达标学校”的决定', '2016-02-26']
['http://www.xjyc.gov.cn/html/aqscyjgl/2016-12-5/161251731499368680.html', '关于叶城县2015年度安全生产目标管理考核情况的通报', '2016-02-05']
['http://www.xjyc.gov.cn/html/aqscyjgl/2015-5-20/155201018355653568.html', '关于叶城县开展夏季消防宣传培训工作的通知', '2015/5/20']
['http://www.xjyc.gov.cn/html/aqscyjgl/2015-4-23/154231213471752668.html', '关于印发叶城县2015年应急管理工作要点的通知', '2015/4/23']
['http://www.xjyc.gov.cn/html/aqscyjgl/2015-2-15/152151212377450452.html', '关于春节期间燃放烟花爆竹有关规定的通知', '2015-02-15']
['http://www.xjyc.gov.cn/html/aqscyjgl/2015-1-4/1514162346848735.html', '关于2014年下半年叶城县消防安全重点单位和人员密集场所一般单位“四个能力”等级评定情况的公示', '2015-01-04']
['http://www.xjyc.gov.cn/html/zfbz/2014-7-23/147231913466245391.html', '2014年叶城县保障性住房建设计划任务信息公开', '2014-07-23']
['http://www.xjyc.gov.cn/html/aqscyjgl/2013-08-14/OLD18099.html', '关于加强用电、用气、用火安全管理工作的紧急通知', '2013-07-05']
['http://www.xjyc.gov.cn/html/aqscyjgl/2013-08-14/OLD18091.html', '关于做好重大气象灾害防范工作的紧急通知', '2013-05-28']
['http://www.xjyc.gov.cn/html/aqscyjgl/2013-08-13/OLD18039.html', '关于印发叶城县2013年应急管理工作要点的通知', '2013-04-03']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12442.html', '关于转发喀什地区行署办公室《关于印发喀什地区突发事件应急预案管理办法的通知》的通知', '2012-10-11']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-06-28/OLD9388.html', '关于印发叶城县气象灾害防御应急预案的通知[图]']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-19/OLD12312.html', '关于印发叶城县地质灾害防治方案的通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12437.html', '关于进一步加强各级各类应急预案编制修订工作的通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12438.html', '关于开展商场、市场专项检查行动切实做好“两节”期间消防工作的紧急通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12439.html', '关于印发叶城县应急管理工作考评实施细则的通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2010-11-04/OLD1220.html', '关于对2010年安全生产工作考评的通知（叶安委办字[2010]38号）[图]']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-11/OLD12160.html', '关于表彰2011年度安全生产工作先进单位的决定']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-11/OLD12161.html', '关于表彰“3.11”重大交通事故应急救援突出单位的决定']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-19/OLD12315.html', '关于印发叶城县安全生产重大事故隐患挂牌督办制度的通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12420.html', '关于转发新疆维吾尔自治区人民政府办公厅关于做好当前安全生产工作全力防范遏制事故的紧急通知的通知']
['http://www.xjyc.gov.cn/html/aqscyjgl/2012-11-20/OLD12421.html', '关于进一步加强公路用地和两侧建筑控制区管理的通知']
['http://www.xjyc.gov.cn/html/zdxm/2013-03-19/OLD14695.html', '叶城县2013年1-3月全社会固定资产投资运行情况良好', '发改委']
['http://www.xjyc.gov.cn/html/jywhylws/2012-11-17/OLD12251.html', '关于调整和完善叶城县新型农牧区合作医疗']
